ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,incognito_mode
2024-03-11T13:14:19Z,android,4000,Lover,Taylor Swift,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:17:20Z,android,180010,King Of My Heart,Taylor Swift,reputation,spotify:track:7HuBDWi18s4aJM8UFnNheH,,,,clickrow,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-03-11T13:19:35Z,android,7717,King Of My Heart,Taylor Swift,reputation,spotify:track:7HuBDWi18s4aJM8UFnNheH,,,,appload,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:20:47Z,android,70904,Brooklyn Baby,Lana Del Rey,Ultraviolence,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:20:52Z,android,3718,I Did Something Bad,Taylor Swift,reputation,spotify:track:4svZDCRz4cJoneBpjpx8DJ,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:20:55Z,android,2760,Donâ€™t Blame Me,Taylor Swift,reputation,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:20:56Z,android,910,Gorgeous,Taylor Swift,reputation,spotify:track:1ZY1PqizIl78geGM4xWlEA,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:21:00Z,android,3515,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:32:52Z,android,211506,Dancing With Our Hands Tied,Taylor Swift,reputation,spotify:track:7I7JbDv63ZJJsSi24DyJrz,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-11T13:35:21Z,android,138015,Dress,Taylor Swift,reputation,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:40:38Z,android,208977,mirrorball,Taylor Swift,folklore,spotify:track:0ZNU020wNYvgW84iljPkPP,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:41:20Z,android,40799,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:41:25Z,android,4327,Lover,Taylor Swift,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T13:46:07Z,android,190360,The Man,Taylor Swift,Lover,spotify:track:3RauEVgRgj1IuWdJ9fDs70,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-11T13:49:41Z,android,211240,The Archer,Taylor Swift,Lover,spotify:track:3pHkh7d0lzM2AldUtz2x37,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-11T13:52:43Z,android,173386,I Think He Knows,Taylor Swift,Lover,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-11T13:57:00Z,android,234146,Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,spotify:track:214nt20w5wOxJnY462klLw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-11T13:57:05Z,android,4521,Paper Rings,Taylor Swift,Lover,spotify:track:4y5bvROuBDPr5fuwXbIBZR,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-11T14:01:24Z,android,231833,Blank Space (Taylor's Version),Taylor Swift,1989 (Taylor's Version),spotify:track:45wMBGri1PORPjM9PwFfrS,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-11T14:05:14Z,android,231000,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),spotify:track:1hjRhYpWyqDpPahmSlUTlc,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-11T14:09:33Z,android,139965,Out Of The Woods (Taylor's Version),Taylor Swift,1989 (Taylor's Version),spotify:track:045ZeOHPIzhxxsm8bq5kyE,,,,trackdone,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-03-14T16:30:31Z,android,94600,Gamlebyen,CC Cowboys,Remontert,spotify:track:5zfzN0NzT8JYWFpPALRwuq,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-14T16:31:30Z,android,40284,Es ist Abend,AnnenMayKantereit,Es ist Abend und wir sitzen bei mir,spotify:track:4sVMKZnUvPSa5FRmOGEHMf,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-14T16:31:36Z,android,5825,Hoffnungsmaschine,ErdmÃ¶bel,Hinweise zum Gebrauch,spotify:track:7GFteQz0Y6FFaJhCfj0I9X,,,,clickrow,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:10:50Z,android,190898,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:14:19Z,android,208977,mirrorball,Taylor Swift,folklore,spotify:track:0ZNU020wNYvgW84iljPkPP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:18:46Z,android,265964,YankÄ±,Simge,YankÄ±,spotify:track:4y3QBJf9E8yDJCEFbRK8xk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:22:54Z,android,247962,Labyrinth,Taylor Swift,Midnights,spotify:track:4bBDkw2KBMX0tcgAaXC83Q,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:27:00Z,android,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:30:46Z,android,225194,Dear Reader,Taylor Swift,Midnights,spotify:track:10GRRCR5fctuOF4GFmATJI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:35:00Z,android,254640,itâ€™s time to go - bonus track,Taylor Swift,evermore,spotify:track:1kdWw77ZpYOkhxeuhzU1j6,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:40:22Z,android,184000,Haaray,Abdul Hannan,Haaray,spotify:track:2LCvypYL9a21Hln4A4EdWU,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:45:26Z,android,304106,evermore (feat. Bon Iver),Taylor Swift,evermore,spotify:track:6Wlq9rqkxrqj5Kls4Kw14H,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:49:55Z,android,267773,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,spotify:track:6INztpNwOTlfSKTuPo0HOP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:53:50Z,android,235173,Mujhe Tum Nazar Se Gira To Rahe Ho,Mehdi Hassan,"The Definitive Collection, Vol. 1",spotify:track:3zszTKvI0ru0LzQ3lu99yO,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T19:57:14Z,android,203040,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,Taylor Swift,spotify:track:2TF4UtYreqNbQ6Z9AccldU,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T20:00:58Z,android,223333,Come Back...Be Here (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:4pNApnaUWAL2J4KO2eqokq,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T20:06:45Z,android,346196,Sen AÄŸlama,Sezen Aksu,Sen AÄŸlama,spotify:track:5zasbkVjlMqviBcNCscbi2,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T20:11:06Z,android,260361,"Would've, Could've, Should've",Taylor Swift,Midnights,spotify:track:0aV5uARAknQgYhBaK944FP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T20:17:52Z,android,405906,Dear John (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),spotify:track:1zU8j1x3yi9xalMF96pzKp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T20:21:23Z,android,211240,The Archer,Taylor Swift,Lover,spotify:track:3pHkh7d0lzM2AldUtz2x37,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-15T20:21:41Z,android,15882,making the bed,Olivia Rodrigo,GUTS,spotify:track:5CscrLqFBgPfZR8fGtikov,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-03-16T21:38:03Z,android,306062,Castles Crumbling (feat. Hayley Williams) (Taylorâ€™s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),spotify:track:4ABYxlb92WBIjHu7TIKmml,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T21:41:37Z,android,213750,Jaanu Na,Abdul Hannan,Jaanu Na,spotify:track:1UVxtRC9AdzpvHH6IJ1DDw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T21:45:02Z,android,203432,Faaslay,Abdul Hannan,Faaslay,spotify:track:0T9F7LqksEkxsDyHfqACv8,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T21:48:47Z,android,225194,Dear Reader,Taylor Swift,Midnights,spotify:track:10GRRCR5fctuOF4GFmATJI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T21:52:53Z,android,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T21:57:01Z,android,247962,Labyrinth,Taylor Swift,Midnights,spotify:track:4bBDkw2KBMX0tcgAaXC83Q,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T22:01:28Z,android,265964,YankÄ±,Simge,YankÄ±,spotify:track:4y3QBJf9E8yDJCEFbRK8xk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T22:04:57Z,android,208977,mirrorball,Taylor Swift,folklore,spotify:track:0ZNU020wNYvgW84iljPkPP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T22:08:08Z,android,190898,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-16T22:08:31Z,android,20840,Castles Crumbling (feat. Hayley Williams) (Taylorâ€™s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),spotify:track:4ABYxlb92WBIjHu7TIKmml,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-03-17T21:38:47Z,android,304288,Castles Crumbling (feat. Hayley Williams) (Taylorâ€™s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),spotify:track:4ABYxlb92WBIjHu7TIKmml,,,,appload,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T21:43:13Z,android,265964,YankÄ±,Simge,YankÄ±,spotify:track:4y3QBJf9E8yDJCEFbRK8xk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T21:47:22Z,android,247962,Labyrinth,Taylor Swift,Midnights,spotify:track:4bBDkw2KBMX0tcgAaXC83Q,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T21:51:28Z,android,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T21:55:14Z,android,225194,Dear Reader,Taylor Swift,Midnights,spotify:track:10GRRCR5fctuOF4GFmATJI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T21:59:29Z,android,254640,itâ€™s time to go - bonus track,Taylor Swift,evermore,spotify:track:1kdWw77ZpYOkhxeuhzU1j6,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T22:03:12Z,android,223293,Afterglow,Taylor Swift,Lover,spotify:track:1SymEzIT3H8UZfibCs3TYi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T22:05:44Z,android,150440,Itâ€™s Nice To Have A Friend,Taylor Swift,Lover,spotify:track:1SmiQ65iSAbPto6gPFlBYm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T22:10:38Z,android,293453,Daylight,Taylor Swift,Lover,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-17T22:15:09Z,android,270003,Castles Crumbling (feat. Hayley Williams) (Taylorâ€™s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),spotify:track:4ABYxlb92WBIjHu7TIKmml,,,,trackdone,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-03-19T16:46:25Z,android,285280,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:0NRHj8hDwwmSPaA41o379r,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T16:50:05Z,android,218400,Wishes,Hasan Raheem,"Maybe, It's Love",spotify:track:5rpCUsEfBLIumvrxrahnKF,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T16:54:31Z,android,265964,YankÄ±,Simge,YankÄ±,spotify:track:4y3QBJf9E8yDJCEFbRK8xk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T16:58:39Z,android,247962,Labyrinth,Taylor Swift,Midnights,spotify:track:4bBDkw2KBMX0tcgAaXC83Q,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:02:25Z,android,225194,Dear Reader,Taylor Swift,Midnights,spotify:track:10GRRCR5fctuOF4GFmATJI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:07:31Z,android,306062,Castles Crumbling (feat. Hayley Williams) (Taylorâ€™s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),spotify:track:4ABYxlb92WBIjHu7TIKmml,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:11:38Z,android,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:15:12Z,android,213750,Jaanu Na,Abdul Hannan,Jaanu Na,spotify:track:1UVxtRC9AdzpvHH6IJ1DDw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:18:36Z,android,203432,Faaslay,Abdul Hannan,Faaslay,spotify:track:0T9F7LqksEkxsDyHfqACv8,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:23:04Z,android,267773,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,spotify:track:6INztpNwOTlfSKTuPo0HOP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:28:01Z,android,297013,Better Man (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:4OmFmE0fzcMG6g0Y8p4eSD,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:38:15Z,android,613026,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:5enxwA8aAbwZbf5qCHORXi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:41:59Z,android,223333,Come Back...Be Here (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:4pNApnaUWAL2J4KO2eqokq,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:48:45Z,android,405906,Dear John (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),spotify:track:1zU8j1x3yi9xalMF96pzKp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:53:58Z,android,311765,Foolish One (Taylorâ€™s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),spotify:track:4s8BIKx4Zh6ryAEz8RTlaU,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-19T17:58:44Z,android,285280,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:0NRHj8hDwwmSPaA41o379r,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-19T17:59:31Z,android,45878,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-03-21T21:49:36Z,android,218400,Wishes,Hasan Raheem,"Maybe, It's Love",spotify:track:5rpCUsEfBLIumvrxrahnKF,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-21T21:54:03Z,android,265964,YankÄ±,Simge,YankÄ±,spotify:track:4y3QBJf9E8yDJCEFbRK8xk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-21T21:58:11Z,android,247962,Labyrinth,Taylor Swift,Midnights,spotify:track:4bBDkw2KBMX0tcgAaXC83Q,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-21T22:01:14Z,android,182222,Zaalima,Abdul Hannan,Zaalima,spotify:track:0U8xGuKNtRz2PWVGaLjJ8V,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-21T22:04:33Z,android,198857,Ghuroor,Izzchughtai,Ghuroor,spotify:track:7jMjMcyt3qxEkbC0s8LJQf,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-21T22:07:38Z,android,184000,Haaray,Abdul Hannan,Haaray,spotify:track:2LCvypYL9a21Hln4A4EdWU,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-21T22:11:44Z,android,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-21T22:15:27Z,android,220573,Dear Reader,Taylor Swift,Midnights,spotify:track:10GRRCR5fctuOF4GFmATJI,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2024-03-22T22:01:24Z,android,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-22T22:05:40Z,android,255893,my tears ricochet,Taylor Swift,folklore,spotify:track:5P2bHCDM2tsgIaYWsZMhu5,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-22T22:10:14Z,android,273713,Hu,Simge,Ben Bazen,spotify:track:7paKQQmMeXUlKZHbvUnsAK,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-22T22:13:24Z,android,190036,YalnÄ±z BaÅŸÄ±na,Simge,Ben Bazen,spotify:track:25WZ1uTt4g0DP5Ar8Z2yMi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-22T22:16:40Z,android,195097,this is me trying,Taylor Swift,folklore,spotify:track:7kt9e9LFSpN1zQtYEl19o1,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-22T22:22:27Z,android,345130,The Great War,Taylor Swift,Midnights,spotify:track:2VuqMjgoKaOHNM8HpxtXKx,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-03-23T14:28:52Z,android,218400,Wishes,Hasan Raheem,"Maybe, It's Love",spotify:track:5rpCUsEfBLIumvrxrahnKF,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T14:33:18Z,android,265964,YankÄ±,Simge,YankÄ±,spotify:track:4y3QBJf9E8yDJCEFbRK8xk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T14:37:26Z,android,247962,Labyrinth,Taylor Swift,Midnights,spotify:track:4bBDkw2KBMX0tcgAaXC83Q,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T14:41:33Z,android,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T14:45:33Z,android,240355,The Great War,Taylor Swift,Midnights,spotify:track:2VuqMjgoKaOHNM8HpxtXKx,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T14:45:49Z,android,14178,Foolish One (Taylorâ€™s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),spotify:track:4s8BIKx4Zh6ryAEz8RTlaU,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-03-23T18:26:06Z,android,297588,Foolish One (Taylorâ€™s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),spotify:track:4s8BIKx4Zh6ryAEz8RTlaU,,,,appload,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T18:29:17Z,android,190898,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T18:33:01Z,android,223293,Afterglow,Taylor Swift,Lover,spotify:track:1SymEzIT3H8UZfibCs3TYi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T18:36:39Z,android,217894,Husn,Anuv Jain,Husn,spotify:track:0TL0LFcwIBF5eX7arDIKxY,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T18:41:23Z,android,282759,ÃœzÃ¼lmedin mi?,Simge,ÃœzÃ¼lmedin mi?,spotify:track:7uW8hyxOqF8LUQPqsbt4oj,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T18:46:26Z,android,302749,Wishes,Hasan Raheem,"Maybe, It's Love",spotify:track:5rpCUsEfBLIumvrxrahnKF,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-23T18:47:58Z,android,90003,Iraaday,Rovalio,Iraaday,spotify:track:6qrifdo7QINdPQr80IelGi,,,,trackdone,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-03-23T18:49:07Z,android,46644,Iraaday,Rovalio,Iraaday,spotify:track:6qrifdo7QINdPQr80IelGi,,,,appload,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T18:52:09Z,android,182222,Zaalima,Abdul Hannan,Zaalima,spotify:track:0U8xGuKNtRz2PWVGaLjJ8V,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:05:25Z,android,172526,Joona,Hasan Raheem,Joona,spotify:track:18twglRl0wFIIMtFOy2CHs,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:14:11Z,android,30600,Joona,Hasan Raheem,Joona,spotify:track:18twglRl0wFIIMtFOy2CHs,,,,appload,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-03-23T19:17:52Z,android,220638,PAISA,Talal Qureshi,PAISA,spotify:track:5vwe8vW5fEJgymhjfol1cu,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:21:04Z,android,191868,Akhiyaan,Mitraz,Akhiyaan,spotify:track:2l3dFxtoSMgMQVyRIUHjpz,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:24:42Z,android,217894,Husn,Anuv Jain,Husn,spotify:track:0TL0LFcwIBF5eX7arDIKxY,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:27:31Z,android,168300,Bikhra,Abdul Hannan,Bikhra,spotify:track:0OdztoASgKBBNcAgtErk0X,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:32:35Z,android,221550,Faltu Pyar,Hasan Raheem,Faltu Pyar,spotify:track:1yFryDjhXXIIaJA1dKqrab,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:35:14Z,android,158447,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:38:17Z,android,184000,Haaray,Abdul Hannan,Haaray,spotify:track:2LCvypYL9a21Hln4A4EdWU,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:41:39Z,android,200439,Weli Ho,Hasan Raheem,Weli Ho,spotify:track:3xoeyCTIlvBaLuTmewPRwL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:44:19Z,android,159046,Raabta,Abdul Hannan,Raabta,spotify:track:2nBdQVqfV2RFTSdcGfKsi7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:47:00Z,android,161041,Malang Sajna,Sachet Tandon,Malang Sajna,spotify:track:73K33p4Vyz9koXGqmL5eFs,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:50:06Z,android,185000,Gawara,Abdul Hannan,Gawara,spotify:track:30SraUQbTd11TDrzkgeK4z,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:53:51Z,android,225119,Udh Chaliye,Danny Zee,Udh Chaliye,spotify:track:4wqVxCLrlDxOVXYOGB8GRn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T19:55:31Z,android,99099,Nahin Milta,Bayaan,4 Saal,spotify:track:0cUdmruT6kjxa5KpteSdwc,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-03-23T19:59:36Z,android,244000,champagne problems,Taylor Swift,evermore,spotify:track:1gcyHQpBQ1lfXGdhZmWrHP,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T20:02:47Z,android,191265,As BayraklarÄ±,Simge,As BayraklarÄ±,spotify:track:2XHFirvQIPZR332UXnEMjz,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T20:07:30Z,android,282759,ÃœzÃ¼lmedin mi?,Simge,ÃœzÃ¼lmedin mi?,spotify:track:7uW8hyxOqF8LUQPqsbt4oj,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T20:11:38Z,android,247962,Labyrinth,Taylor Swift,Midnights,spotify:track:4bBDkw2KBMX0tcgAaXC83Q,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T20:25:34Z,android,232795,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2024-03-23T20:32:31Z,android,240355,The Great War,Taylor Swift,Midnights,spotify:track:2VuqMjgoKaOHNM8HpxtXKx,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-03-23T20:33:45Z,android,71702,Dear Reader,Taylor Swift,Midnights,spotify:track:10GRRCR5fctuOF4GFmATJI,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
